trace_name,event_id,station,taupy_p,emsc_p,correction,status
ev_KO_URFA_.emsc_event_20230206_0000142,quakeml:eu.emsc/event/20230206_0000142,KO.URFA,5561.0,5580.0,19.0,updated
ev_KO_BNN_.emsc_event_20230508_0000207,quakeml:eu.emsc/event/20230508_0000207,KO.BNN,3243.0,3280.0,37.0,updated
ev_KO_SVRC_.emsc_event_20230610_0000072,quakeml:eu.emsc/event/20230610_0000072,KO.SVRC,4596.0,4550.0,-46.0,updated
ev_KO_KOZT_.emsc_event_20230304_0000266,quakeml:eu.emsc/event/20230304_0000266,KO.KOZT,5523.0,5500.0,-23.0,updated
ev_KO_URFA_.emsc_event_20230224_0000193,quakeml:eu.emsc/event/20230224_0000193,KO.URFA,4456.0,4530.0,74.0,updated
ev_KO_GULA_.emsc_event_20230319_0000082,quakeml:eu.emsc/event/20230319_0000082,KO.GULA,5627.0,5780.0,153.0,updated
ev_KO_KOZT_.emsc_event_20230308_0000116,quakeml:eu.emsc/event/20230308_0000116,KO.KOZT,4553.0,4460.0,-93.0,updated
ev_KO_SARI_.emsc_event_20230307_0000185,quakeml:eu.emsc/event/20230307_0000185,KO.SARI,4748.0,4780.0,32.0,updated
ev_KO_BNN_.emsc_event_20230307_0000250,quakeml:eu.emsc/event/20230307_0000250,KO.BNN,5375.0,5390.0,15.0,updated
ev_KO_DARE_.emsc_event_20230217_0000273,quakeml:eu.emsc/event/20230217_0000273,KO.DARE,3365.0,3290.0,-75.0,updated
ev_KO_SVRC_.emsc_event_20230307_0000076,quakeml:eu.emsc/event/20230307_0000076,KO.SVRC,4689.0,4780.0,91.0,updated
ev_KO_SARI_.emsc_event_20230527_0000157,quakeml:eu.emsc/event/20230527_0000157,KO.SARI,5600.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230304_0000272,quakeml:eu.emsc/event/20230304_0000272,KO.KOZT,4708.0,4750.0,42.0,updated
ev_KO_URFA_.emsc_event_20230312_0000040,quakeml:eu.emsc/event/20230312_0000040,KO.URFA,5515.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230210_0000284,quakeml:eu.emsc/event/20230210_0000284,KO.DARE,5494.0,5610.0,116.0,updated
ev_KO_GAZ_.emsc_event_20230304_0000102,quakeml:eu.emsc/event/20230304_0000102,KO.GAZ,5586.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230209_0000020,quakeml:eu.emsc/event/20230209_0000020,KO.CEYT,5770.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230307_0000287,quakeml:eu.emsc/event/20230307_0000287,KO.URFA,4514.0,4340.0,-174.0,updated
ev_KO_SARI_.emsc_event_20230308_0000080,quakeml:eu.emsc/event/20230308_0000080,KO.SARI,5758.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230510_0000020,quakeml:eu.emsc/event/20230510_0000020,KO.MERS,5661.0,5700.0,39.0,updated
ev_KO_GAZ_.emsc_event_20230304_0000116,quakeml:eu.emsc/event/20230304_0000116,KO.GAZ,5664.0,5750.0,86.0,updated
ev_KO_BNN_.emsc_event_20230508_0000217,quakeml:eu.emsc/event/20230508_0000217,KO.BNN,4919.0,4800.0,-119.0,updated
ev_KO_TAHT_.emsc_event_20230308_0000006,quakeml:eu.emsc/event/20230308_0000006,KO.TAHT,5811.0,5860.0,49.0,updated
ev_KO_DARE_.emsc_event_20230503_0000237,quakeml:eu.emsc/event/20230503_0000237,KO.DARE,4884.0,4980.0,96.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000232,quakeml:eu.emsc/event/20230305_0000232,KO.GAZ,5096.0,5070.0,-26.0,updated
ev_KO_KOZT_.emsc_event_20230308_0000106,quakeml:eu.emsc/event/20230308_0000106,KO.KOZT,4538.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230307_0000254,quakeml:eu.emsc/event/20230307_0000254,KO.BNN,5955.0,5990.0,35.0,updated
ev_KO_SVRC_.emsc_event_20230305_0000133,quakeml:eu.emsc/event/20230305_0000133,KO.SVRC,5799.0,5880.0,81.0,updated
ev_KO_SARI_.emsc_event_20230214_0000064,quakeml:eu.emsc/event/20230214_0000064,KO.SARI,5053.0,5110.0,57.0,updated
ev_KO_SARI_.emsc_event_20230206_0000526,quakeml:eu.emsc/event/20230206_0000526,KO.SARI,5130.0,5170.0,40.0,updated
ev_KO_SVRC_.emsc_event_20230305_0000127,quakeml:eu.emsc/event/20230305_0000127,KO.SVRC,4473.0,4570.0,97.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000223,quakeml:eu.emsc/event/20230306_0000223,KO.TAHT,5585.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230503_0000223,quakeml:eu.emsc/event/20230503_0000223,KO.DARE,4159.0,4170.0,11.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000226,quakeml:eu.emsc/event/20230305_0000226,KO.GAZ,4985.0,4960.0,-25.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000323,quakeml:eu.emsc/event/20230306_0000323,KO.KOZT,5598.0,5670.0,72.0,updated
ev_KO_SARI_.emsc_event_20230304_0000327,quakeml:eu.emsc/event/20230304_0000327,KO.SARI,3953.0,3940.0,-13.0,updated
ev_KO_DARE_.emsc_event_20230305_0000075,quakeml:eu.emsc/event/20230305_0000075,KO.DARE,5630.0,,,no_emsc_pick
ev_KO_KMRS_.emsc_event_20230306_0000019,quakeml:eu.emsc/event/20230306_0000019,KO.KMRS,4813.0,4910.0,97.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000080,quakeml:eu.emsc/event/20230306_0000080,KO.GAZ,5623.0,5710.0,87.0,updated
ev_KO_URFA_.emsc_event_20230307_0000250,quakeml:eu.emsc/event/20230307_0000250,KO.URFA,5669.0,5690.0,21.0,updated
ev_KO_DARE_.emsc_event_20230306_0000238,quakeml:eu.emsc/event/20230306_0000238,KO.DARE,4844.0,4900.0,56.0,updated
ev_KO_DARE_.emsc_event_20230309_0000311,quakeml:eu.emsc/event/20230309_0000311,KO.DARE,4943.0,5050.0,107.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000113,quakeml:eu.emsc/event/20230306_0000113,KO.CEYT,5057.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230307_0000244,quakeml:eu.emsc/event/20230307_0000244,KO.URFA,4964.0,5080.0,116.0,updated
ev_KO_SARI_.emsc_event_20230405_0000198,quakeml:eu.emsc/event/20230405_0000198,KO.SARI,3690.0,3770.0,80.0,updated
ev_KO_KARA_.emsc_event_20230523_0000238,quakeml:eu.emsc/event/20230523_0000238,KO.KARA,5268.0,5320.0,52.0,updated
ev_KO_SARI_.emsc_event_20230304_0000333,quakeml:eu.emsc/event/20230304_0000333,KO.SARI,5528.0,5440.0,-88.0,updated
ev_KO_DARE_.emsc_event_20230211_0000177,quakeml:eu.emsc/event/20230211_0000177,KO.DARE,4418.0,4420.0,2.0,updated
ev_KO_SARI_.emsc_event_20230507_0000028,quakeml:eu.emsc/event/20230507_0000028,KO.SARI,4407.0,4550.0,143.0,updated
ev_KO_CEYT_.emsc_event_20230705_0000015,quakeml:eu.emsc/event/20230705_0000015,KO.CEYT,5107.0,5046.0,-61.0,updated
ev_KO_KMRS_.emsc_event_20230306_0000025,quakeml:eu.emsc/event/20230306_0000025,KO.KMRS,3840.0,3810.0,-30.0,updated
ev_KO_DARE_.emsc_event_20230307_0000108,quakeml:eu.emsc/event/20230307_0000108,KO.DARE,4086.0,4140.0,54.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000237,quakeml:eu.emsc/event/20230307_0000237,KO.CEYT,5587.0,5590.0,3.0,updated
ev_KO_KMRS_.emsc_event_20230304_0000164,quakeml:eu.emsc/event/20230304_0000164,KO.KMRS,5812.0,5870.0,58.0,updated
ev_KO_DARE_.emsc_event_20230306_0000204,quakeml:eu.emsc/event/20230306_0000204,KO.DARE,3990.0,4040.0,50.0,updated
ev_KO_URFA_.emsc_event_20230628_0000153,quakeml:eu.emsc/event/20230628_0000153,KO.URFA,5659.0,5550.0,-109.0,updated
ev_KO_SVRC_.emsc_event_20230225_0000091,quakeml:eu.emsc/event/20230225_0000091,KO.SVRC,5661.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230327_0000109,quakeml:eu.emsc/event/20230327_0000109,KO.SVRC,3761.0,3610.0,-151.0,updated
ev_KO_DARE_.emsc_event_20230522_0000054,quakeml:eu.emsc/event/20230522_0000054,KO.DARE,5055.0,5130.0,75.0,updated
ev_KO_DYBB_.emsc_event_20230418_0000066,quakeml:eu.emsc/event/20230418_0000066,KO.DYBB,5914.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230307_0000278,quakeml:eu.emsc/event/20230307_0000278,KO.URFA,4998.0,5140.0,142.0,updated
ev_KO_DARE_.emsc_event_20230306_0000210,quakeml:eu.emsc/event/20230306_0000210,KO.DARE,4576.0,4600.0,24.0,updated
ev_KO_SVRC_.emsc_event_20230308_0000198,quakeml:eu.emsc/event/20230308_0000198,KO.SVRC,5219.0,5220.0,1.0,updated
ev_KO_BNN_.emsc_event_20230424_0000238,quakeml:eu.emsc/event/20230424_0000238,KO.BNN,5989.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230221_0000157,quakeml:eu.emsc/event/20230221_0000157,KO.DARE,4978.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230304_0000300,quakeml:eu.emsc/event/20230304_0000300,KO.GAZ,4824.0,4810.0,-14.0,updated
ev_KO_BNN_.emsc_event_20230331_0000174,quakeml:eu.emsc/event/20230331_0000174,KO.BNN,5294.0,5420.0,126.0,updated
ev_KO_TAHT_.emsc_event_20230308_0000238,quakeml:eu.emsc/event/20230308_0000238,KO.TAHT,3532.0,3600.0,68.0,updated
ev_KO_DARE_.emsc_event_20230713_0000171,quakeml:eu.emsc/event/20230713_0000171,KO.DARE,4573.0,4720.0,147.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000070,quakeml:eu.emsc/event/20230308_0000070,KO.GAZ,4792.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230306_0000109,quakeml:eu.emsc/event/20230306_0000109,KO.KOZT,5658.0,5430.0,-228.0,updated
ev_KO_BNN_.emsc_event_20230312_0000295,quakeml:eu.emsc/event/20230312_0000295,KO.BNN,4830.0,4940.0,110.0,updated
ev_KO_URFA_.emsc_event_20230502_0000075,quakeml:eu.emsc/event/20230502_0000075,KO.URFA,5893.0,5980.0,87.0,updated
ev_KO_SVRC_.emsc_event_20230306_0000154,quakeml:eu.emsc/event/20230306_0000154,KO.SVRC,4179.0,4200.0,21.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000255,quakeml:eu.emsc/event/20230306_0000255,KO.GAZ,5060.0,5120.0,60.0,updated
ev_KO_SARI_.emsc_event_20230308_0000282,quakeml:eu.emsc/event/20230308_0000282,KO.SARI,4349.0,4390.0,41.0,updated
ev_KO_URFA_.emsc_event_20230307_0000085,quakeml:eu.emsc/event/20230307_0000085,KO.URFA,4467.0,4470.0,3.0,updated
ev_KO_BNN_.emsc_event_20230307_0000056,quakeml:eu.emsc/event/20230307_0000056,KO.BNN,5407.0,5520.0,113.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000174,quakeml:eu.emsc/event/20230304_0000174,KO.TAHT,3746.0,3800.0,54.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000030,quakeml:eu.emsc/event/20230305_0000030,KO.GAZ,3606.0,3660.0,54.0,updated
ev_KO_TAHT_.emsc_event_20230305_0000278,quakeml:eu.emsc/event/20230305_0000278,KO.TAHT,5790.0,5820.0,30.0,updated
ev_KO_BNN_.emsc_event_20230420_0000092,quakeml:eu.emsc/event/20230420_0000092,KO.BNN,4968.0,5050.0,82.0,updated
ev_KO_MERS_.emsc_event_20230528_0000131,quakeml:eu.emsc/event/20230528_0000131,KO.MERS,5748.0,5820.0,72.0,updated
ev_KO_TAHT_.emsc_event_20230731_0000150,quakeml:eu.emsc/event/20230731_0000150,KO.TAHT,3554.0,3570.0,16.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000058,quakeml:eu.emsc/event/20230308_0000058,KO.GAZ,5568.0,5700.0,132.0,updated
ev_KO_CEYT_.emsc_event_20230528_0000119,quakeml:eu.emsc/event/20230528_0000119,KO.CEYT,4832.0,4820.0,-12.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000269,quakeml:eu.emsc/event/20230306_0000269,KO.GAZ,4917.0,4970.0,53.0,updated
ev_KO_SVRC_.emsc_event_20230530_0000108,quakeml:eu.emsc/event/20230530_0000108,KO.SVRC,5475.0,5530.0,55.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000282,quakeml:eu.emsc/event/20230306_0000282,KO.GAZ,3342.0,3410.0,68.0,updated
ev_KO_DARE_.emsc_event_20230307_0000336,quakeml:eu.emsc/event/20230307_0000336,KO.DARE,5104.0,5030.0,-74.0,updated
ev_KO_CEYT_.emsc_event_20230308_0000134,quakeml:eu.emsc/event/20230308_0000134,KO.CEYT,4756.0,4750.0,-6.0,updated
ev_KO_SARI_.emsc_event_20230304_0000125,quakeml:eu.emsc/event/20230304_0000125,KO.SARI,5067.0,5050.0,-17.0,updated
ev_KO_SARI_.emsc_event_20230304_0000131,quakeml:eu.emsc/event/20230304_0000131,KO.SARI,3729.0,3760.0,31.0,updated
ev_KO_DARE_.emsc_event_20230307_0000322,quakeml:eu.emsc/event/20230307_0000322,KO.DARE,5015.0,4910.0,-105.0,updated
ev_KO_URFA_.emsc_event_20230307_0000046,quakeml:eu.emsc/event/20230307_0000046,KO.URFA,5455.0,5530.0,75.0,updated
ev_KO_BNN_.emsc_event_20230308_0000180,quakeml:eu.emsc/event/20230308_0000180,KO.BNN,5928.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230307_0000035,quakeml:eu.emsc/event/20230307_0000035,KO.MERS,5736.0,5840.0,104.0,updated
ev_KO_SARI_.emsc_event_20230314_0000254,quakeml:eu.emsc/event/20230314_0000254,KO.SARI,5773.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230306_0000296,quakeml:eu.emsc/event/20230306_0000296,KO.GAZ,5017.0,5150.0,133.0,updated
ev_KO_URFA_.emsc_event_20230305_0000107,quakeml:eu.emsc/event/20230305_0000107,KO.URFA,4440.0,4530.0,90.0,updated
ev_KO_SARI_.emsc_event_20230518_0000072,quakeml:eu.emsc/event/20230518_0000072,KO.SARI,5329.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230304_0000147,quakeml:eu.emsc/event/20230304_0000147,KO.DARE,3949.0,3910.0,-39.0,updated
ev_KO_URFA_.emsc_event_20230308_0000153,quakeml:eu.emsc/event/20230308_0000153,KO.URFA,4660.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230306_0000006,quakeml:eu.emsc/event/20230306_0000006,KO.DARE,5285.0,5440.0,155.0,updated
ev_KO_DARE_.emsc_event_20230308_0000237,quakeml:eu.emsc/event/20230308_0000237,KO.DARE,5437.0,5460.0,23.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000035,quakeml:eu.emsc/event/20230307_0000035,KO.CEYT,4465.0,4520.0,55.0,updated
ev_KO_URFA_.emsc_event_20230323_0000354,quakeml:eu.emsc/event/20230323_0000354,KO.URFA,4846.0,4970.0,124.0,updated
ev_KO_BNN_.emsc_event_20230502_0000065,quakeml:eu.emsc/event/20230502_0000065,KO.BNN,4978.0,5060.0,82.0,updated
ev_KO_CEYT_.emsc_event_20230319_0000161,quakeml:eu.emsc/event/20230319_0000161,KO.CEYT,5234.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230308_0000108,quakeml:eu.emsc/event/20230308_0000108,KO.CEYT,5155.0,5230.0,75.0,updated
ev_KO_SARI_.emsc_event_20230330_0000152,quakeml:eu.emsc/event/20230330_0000152,KO.SARI,5226.0,5160.0,-66.0,updated
ev_KO_DARE_.emsc_event_20230429_0000130,quakeml:eu.emsc/event/20230429_0000130,KO.DARE,3928.0,3940.0,12.0,updated
ev_KO_URFA_.emsc_event_20230308_0000147,quakeml:eu.emsc/event/20230308_0000147,KO.URFA,5338.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230308_0000134,quakeml:eu.emsc/event/20230308_0000134,KO.MERS,5646.0,5780.0,134.0,updated
ev_KO_CEYT_.emsc_event_20230413_0000061,quakeml:eu.emsc/event/20230413_0000061,KO.CEYT,5964.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230307_0000340,quakeml:eu.emsc/event/20230307_0000340,KO.SARI,5056.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230305_0000201,quakeml:eu.emsc/event/20230305_0000201,KO.SARI,5010.0,5040.0,30.0,updated
ev_KO_SARI_.emsc_event_20230311_0000279,quakeml:eu.emsc/event/20230311_0000279,KO.SARI,5857.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230304_0000092,quakeml:eu.emsc/event/20230304_0000092,KO.SARI,3959.0,4000.0,41.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000039,quakeml:eu.emsc/event/20230307_0000039,KO.GAZ,5715.0,5860.0,145.0,updated
ev_KO_TAHT_.emsc_event_20230307_0000271,quakeml:eu.emsc/event/20230307_0000271,KO.TAHT,3585.0,3720.0,135.0,updated
ev_KO_CEYT_.emsc_event_20230222_0000145,quakeml:eu.emsc/event/20230222_0000145,KO.CEYT,5371.0,5510.0,139.0,updated
ev_KO_SVRC_.emsc_event_20230308_0000211,quakeml:eu.emsc/event/20230308_0000211,KO.SVRC,5791.0,5950.0,159.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000169,quakeml:eu.emsc/event/20230306_0000169,KO.TAHT,5816.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230308_0000037,quakeml:eu.emsc/event/20230308_0000037,KO.BNN,4780.0,4810.0,30.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000028,quakeml:eu.emsc/event/20230304_0000028,KO.TAHT,5790.0,5850.0,60.0,updated
ev_KO_KOZT_.emsc_event_20230308_0000258,quakeml:eu.emsc/event/20230308_0000258,KO.KOZT,4965.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230304_0000248,quakeml:eu.emsc/event/20230304_0000248,KO.GAZ,4942.0,5000.0,58.0,updated
ev_KO_SARI_.emsc_event_20230216_0000253,quakeml:eu.emsc/event/20230216_0000253,KO.SARI,5056.0,4990.0,-66.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000309,quakeml:eu.emsc/event/20230306_0000309,KO.GAZ,3604.0,3690.0,86.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000041,quakeml:eu.emsc/event/20230306_0000041,KO.KOZT,5903.0,5890.0,-13.0,updated
ev_KO_SARI_.emsc_event_20230729_0000209,quakeml:eu.emsc/event/20230729_0000209,KO.SARI,4003.0,3893.0,-110.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000138,quakeml:eu.emsc/event/20230308_0000138,KO.GAZ,5312.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230307_0000005,quakeml:eu.emsc/event/20230307_0000005,KO.GAZ,4636.0,4710.0,74.0,updated
ev_KO_BNN_.emsc_event_20230309_0000313,quakeml:eu.emsc/event/20230309_0000313,KO.BNN,5965.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230727_0000082,quakeml:eu.emsc/event/20230727_0000082,KO.TAHT,5506.0,5560.0,54.0,updated
ev_KO_KOZT_.emsc_event_20230304_0000114,quakeml:eu.emsc/event/20230304_0000114,KO.KOZT,4713.0,4750.0,37.0,updated
ev_KO_CEYT_.emsc_event_20230328_0000113,quakeml:eu.emsc/event/20230328_0000113,KO.CEYT,5420.0,5480.0,60.0,updated
ev_KO_SARI_.emsc_event_20230510_0000023,quakeml:eu.emsc/event/20230510_0000023,KO.SARI,4249.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230307_0000136,quakeml:eu.emsc/event/20230307_0000136,KO.BNN,4808.0,4770.0,-38.0,updated
ev_KO_SARI_.emsc_event_20230313_0000310,quakeml:eu.emsc/event/20230313_0000310,KO.SARI,4712.0,4750.0,38.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000088,quakeml:eu.emsc/event/20230307_0000088,KO.KMRS,4194.0,4200.0,6.0,updated
ev_KO_SARI_.emsc_event_20230619_0000019,quakeml:eu.emsc/event/20230619_0000019,KO.SARI,5522.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230305_0000014,quakeml:eu.emsc/event/20230305_0000014,KO.MERS,5946.0,5830.0,-116.0,updated
ev_KO_URFA_.emsc_event_20230305_0000067,quakeml:eu.emsc/event/20230305_0000067,KO.URFA,4848.0,4920.0,72.0,updated
ev_KO_SARI_.emsc_event_20230515_0000146,quakeml:eu.emsc/event/20230515_0000146,KO.SARI,5988.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230308_0000040,quakeml:eu.emsc/event/20230308_0000040,KO.CEYT,4942.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230711_0000193,quakeml:eu.emsc/event/20230711_0000193,KO.DARE,5083.0,5140.0,57.0,updated
ev_KO_CEYT_.emsc_event_20230307_0000169,quakeml:eu.emsc/event/20230307_0000169,KO.CEYT,4666.0,4700.0,34.0,updated
ev_KO_CEYT_.emsc_event_20230308_0000054,quakeml:eu.emsc/event/20230308_0000054,KO.CEYT,4581.0,4650.0,69.0,updated
ev_KO_TAHT_.emsc_event_20230505_0000299,quakeml:eu.emsc/event/20230505_0000299,KO.TAHT,5943.0,5860.0,-83.0,updated
ev_KO_BNN_.emsc_event_20230228_0000195,quakeml:eu.emsc/event/20230228_0000195,KO.BNN,3891.0,3790.0,-101.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000077,quakeml:eu.emsc/event/20230307_0000077,KO.KMRS,5368.0,,,no_emsc_pick
ev_KO_DYBB_.emsc_event_20230302_0000175,quakeml:eu.emsc/event/20230302_0000175,KO.DYBB,5612.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230307_0000169,quakeml:eu.emsc/event/20230307_0000169,KO.MERS,5924.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230308_0000054,quakeml:eu.emsc/event/20230308_0000054,KO.MERS,5453.0,5520.0,67.0,updated
ev_KO_BNN_.emsc_event_20230227_0000080,quakeml:eu.emsc/event/20230227_0000080,KO.BNN,3898.0,3930.0,32.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000082,quakeml:eu.emsc/event/20230306_0000082,KO.KOZT,5817.0,5890.0,73.0,updated
ev_KO_CEYT_.emsc_event_20230305_0000014,quakeml:eu.emsc/event/20230305_0000014,KO.CEYT,4295.0,4200.0,-95.0,updated
ev_KO_SARI_.emsc_event_20230306_0000138,quakeml:eu.emsc/event/20230306_0000138,KO.SARI,3980.0,4010.0,30.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000096,quakeml:eu.emsc/event/20230306_0000096,KO.KOZT,4160.0,4240.0,80.0,updated
ev_KO_SARI_.emsc_event_20230304_0000079,quakeml:eu.emsc/event/20230304_0000079,KO.SARI,5368.0,5480.0,112.0,updated
ev_KO_SARI_.emsc_event_20230307_0000234,quakeml:eu.emsc/event/20230307_0000234,KO.SARI,3691.0,3800.0,109.0,updated
ev_KO_CEYT_.emsc_event_20230304_0000318,quakeml:eu.emsc/event/20230304_0000318,KO.CEYT,4950.0,4950.0,0.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000259,quakeml:eu.emsc/event/20230306_0000259,KO.CEYT,5183.0,5200.0,17.0,updated
ev_KO_KMRS_.emsc_event_20230308_0000176,quakeml:eu.emsc/event/20230308_0000176,KO.KMRS,5761.0,5830.0,69.0,updated
ev_KO_BNN_.emsc_event_20230306_0000010,quakeml:eu.emsc/event/20230306_0000010,KO.BNN,3949.0,3860.0,-89.0,updated
ev_KO_DARE_.emsc_event_20230307_0000083,quakeml:eu.emsc/event/20230307_0000083,KO.DARE,5169.0,5200.0,31.0,updated
ev_KO_TAHT_.emsc_event_20230307_0000073,quakeml:eu.emsc/event/20230307_0000073,KO.TAHT,5899.0,5920.0,21.0,updated
ev_KO_TAHT_.emsc_event_20230305_0000132,quakeml:eu.emsc/event/20230305_0000132,KO.TAHT,5818.0,5790.0,-28.0,updated
ev_KO_DARE_.emsc_event_20230502_0000073,quakeml:eu.emsc/event/20230502_0000073,KO.DARE,3535.0,3570.0,35.0,updated
ev_KO_SVRC_.emsc_event_20230308_0000007,quakeml:eu.emsc/event/20230308_0000007,KO.SVRC,5805.0,5930.0,125.0,updated
ev_KO_KOZT_.emsc_event_20230305_0000032,quakeml:eu.emsc/event/20230305_0000032,KO.KOZT,4824.0,4890.0,66.0,updated
ev_KO_KOZT_.emsc_event_20230305_0000026,quakeml:eu.emsc/event/20230305_0000026,KO.KOZT,4341.0,4330.0,-11.0,updated
ev_KO_BNN_.emsc_event_20230308_0000235,quakeml:eu.emsc/event/20230308_0000235,KO.BNN,5890.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230304_0000062,quakeml:eu.emsc/event/20230304_0000062,KO.GAZ,3430.0,3470.0,40.0,updated
ev_KO_KOZT_.emsc_event_20230307_0000167,quakeml:eu.emsc/event/20230307_0000167,KO.KOZT,5364.0,5400.0,36.0,updated
ev_KO_TAHT_.emsc_event_20230225_0000047,quakeml:eu.emsc/event/20230225_0000047,KO.TAHT,5562.0,5630.0,68.0,updated
ev_KO_TAHT_.emsc_event_20230523_0000223,quakeml:eu.emsc/event/20230523_0000223,KO.TAHT,5638.0,5610.0,-28.0,updated
ev_KO_DARE_.emsc_event_20230719_0000288,quakeml:eu.emsc/event/20230719_0000288,KO.DARE,4630.0,4670.0,40.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000202,quakeml:eu.emsc/event/20230304_0000202,KO.TAHT,5865.0,5860.0,-5.0,updated
ev_KO_BNN_.emsc_event_20230305_0000261,quakeml:eu.emsc/event/20230305_0000261,KO.BNN,5410.0,5450.0,40.0,updated
ev_KO_SARI_.emsc_event_20230214_0000110,quakeml:eu.emsc/event/20230214_0000110,KO.SARI,4196.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230304_0000216,quakeml:eu.emsc/event/20230304_0000216,KO.TAHT,3519.0,3560.0,41.0,updated
ev_KO_BNN_.emsc_event_20230308_0000209,quakeml:eu.emsc/event/20230308_0000209,KO.BNN,4896.0,5010.0,114.0,updated
ev_KO_SARI_.emsc_event_20230303_0000277,quakeml:eu.emsc/event/20230303_0000277,KO.SARI,5990.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230306_0000257,quakeml:eu.emsc/event/20230306_0000257,KO.KOZT,5652.0,5780.0,128.0,updated
ev_KO_DARE_.emsc_event_20230305_0000101,quakeml:eu.emsc/event/20230305_0000101,KO.DARE,4151.0,4120.0,-31.0,updated
ev_KO_SARI_.emsc_event_20230306_0000312,quakeml:eu.emsc/event/20230306_0000312,KO.SARI,5403.0,5470.0,67.0,updated
ev_KO_URFA_.emsc_event_20230305_0000265,quakeml:eu.emsc/event/20230305_0000265,KO.URFA,5202.0,5260.0,58.0,updated
ev_KO_SARI_.emsc_event_20230331_0000100,quakeml:eu.emsc/event/20230331_0000100,KO.SARI,4119.0,4120.0,1.0,updated
ev_KO_URFA_.emsc_event_20230305_0000271,quakeml:eu.emsc/event/20230305_0000271,KO.URFA,5386.0,5320.0,-66.0,updated
ev_KO_URFA_.emsc_event_20230307_0000330,quakeml:eu.emsc/event/20230307_0000330,KO.URFA,5840.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230306_0000067,quakeml:eu.emsc/event/20230306_0000067,KO.CEYT,4770.0,4780.0,10.0,updated
